Retrieved by E4-Web: 2014/06/12,18:51:25                             1 0  0    0
 2.807100+4 0.000000+0 6.89000-10 4.40960-10 2.807200+4 0.000000+09914 8454   29
 1.80000-10 1.15200-10 2.807300+4 0.000000+0 3.53000-10 2.25920-109914 8454   30
 2.807400+4 0.000000+0 1.46000-10 9.34400-11 2.807500+4 0.000000+09914 8454   31
 3.60000-11 2.30400-11 2.807600+4 0.000000+0 6.90000-12 4.41600-129914 8454   32
 2.807700+4 0.000000+0 9.92892-13 6.35451-13 2.807800+4 0.000000+09914 8454   33
 7.75929-14 4.96594-14 2.807900+4 0.000000+0 3.35858-15 2.14949-159914 8454   34
 2.808000+4 0.000000+0 0.000000+0 0.000000+0 2.808200+4 0.000000+09914 8454   35
 0.000000+0 0.000000+0 2.906600+4 0.000000+0 3.23000-13 2.06720-139914 8454   36
 2.906700+4 0.000000+0 3.70000-12 2.36800-12 2.906800+4 0.000000+09914 8454   37
 8.77000-12 5.61280-12 2.906800+4 1.000000+0 2.05000-11 1.31200-119914 8454   38
 2.906900+4 0.000000+0 1.61000-10 1.03040-10 2.907000+4 0.000000+09914 8454   39
 1.45000-10 9.28000-11 2.907000+4 1.000000+0 4.34000-10 2.77760-109914 8454   40
 2.907100+4 0.000000+0 1.350000-9 8.64000-10 2.907200+4 0.000000+09914 8454   41
 8.47000-10 5.42080-10 2.907300+4 0.000000+0 4.120000-9 2.636800-99914 8454   42
 2.907400+4 0.000000+0 4.260000-9 2.726400-9 2.907500+4 0.000000+09914 8454   43
 2.780000-9 1.779200-9 2.907600+4 0.000000+0 1.450000-9 9.28000-109914 8454   44
 2.907700+4 0.000000+0 5.64000-10 3.60960-10 2.907800+4 0.000000+09914 8454   45
 1.24000-10 7.93600-11 2.907900+4 0.000000+0 2.07966-11 1.33098-119914 8454   46
 2.908000+4 0.000000+0 2.25000-12 1.44000-12 2.908100+4 0.000000+09914 8454   47
 2.36000-13 1.51040-13 2.908200+4 0.000000+0 1.09000-14 6.97600-159914 8454   48
 2.908300+4 0.000000+0 7.78301-16 4.98113-16 3.006600+4 0.000000+09914 8454   49
 0.000000+0 0.000000+0 3.006700+4 0.000000+0 1.64000-14 1.04960-149914 8454   50
 3.006800+4 0.000000+0 3.52000-13 2.25280-13 3.006900+4 0.000000+09914 8454   51
 9.76000-13 6.24640-13 3.006900+4 1.000000+0 4.16000-12 2.66240-129914 8454   52
 3.007000+4 0.000000+0 4.63000-11 2.96320-11 3.007100+4 0.000000+09914 8454   53
 5.10000-11 3.26400-11 3.007100+4 1.000000+0 2.18000-10 1.39520-109914 8454   54
 3.007200+4 0.000000+0 4.06000-10 2.59840-10 3.007300+4 0.000000+09914 8454   55
 4.680000-9 2.995200-9 3.007400+4 0.000000+0 1.130000-8 7.232000-99914 8454   56
 3.007500+4 0.000000+0 1.780000-8 1.139200-8 3.007600+4 0.000000+09914 8454   57
 2.330000-8 1.491200-8 3.007700+4 0.000000+0 2.290000-8 1.465600-89914 8454   58
 3.007800+4 0.000000+0 1.350000-8 8.640000-9 3.007900+4 0.000000+09914 8454   59
 6.180000-9 3.955200-9 3.008000+4 0.000000+0 1.870000-9 1.196800-99914 8454   60
 3.008100+4 0.000000+0 5.40000-10 3.45600-10 3.008200+4 0.000000+09914 8454   61
 7.13000-11 4.56320-11 3.008300+4 0.000000+0 7.19922-12 4.60750-129914 8454   62
 3.008400+4 0.000000+0 3.89000-13 2.48960-13 3.008500+4 0.000000+09914 8454   63
 3.66537-14 2.34584-14 3.008600+4 0.000000+0 0.000000+0 0.000000+09914 8454   64
 3.106600+4 0.000000+0 0.000000+0 0.000000+0 3.106700+4 0.000000+09914 8454   65
 0.000000+0 0.000000+0 3.106800+4 0.000000+0 0.000000+0 0.000000+09914 8454   66
 3.106900+4 0.000000+0 1.19000-14 7.61600-15 3.107000+4 0.000000+09914 8454   67
 2.90000-13 1.85600-13 3.107100+4 0.000000+0 4.54000-12 2.90560-129914 8454   68
 3.107200+4 1.000000+0 9.00000-12 5.76000-12 3.107200+4 0.000000+09914 8454   69
 9.00000-12 5.76000-12 3.107300+4 0.000000+0 5.26000-10 3.36640-109914 8454   70
 3.107400+4 1.000000+0 1.515000-9 9.69600-10 3.107400+4 0.000000+09914 8454   71
 1.515000-9 9.69600-10 3.107500+4 0.000000+0 1.150000-8 7.360000-99914 8454   72
 3.107600+4 0.000000+0 3.550000-8 2.272000-8 3.107700+4 0.000000+09914 8454   73
 8.160000-8 5.222400-8 3.107800+4 0.000000+0 1.180000-7 7.552000-89914 8454   74
 3.107900+4 0.000000+0 1.370000-7 8.768000-8 3.108000+4 0.000000+09914 8454   75
 1.090000-7 6.976000-8 3.108100+4 0.000000+0 8.250000-8 5.280000-89914 8454   76
 3.108200+4 0.000000+0 3.010000-8 1.926400-8 3.108300+4 0.000000+09914 8454   77
 8.520000-9 5.452800-9 3.108400+4 0.000000+0 1.310000-9 8.38400-109914 8454   78
 3.108500+4 0.000000+0 2.26963-10 1.45257-10 3.108600+4 0.000000+09914 8454   79
 1.82000-11 1.16480-11 3.108700+4 0.000000+0 5.40487-13 3.45912-139914 8454   80
 3.108800+4 0.000000+0 5.46288-14 3.49624-14 3.206600+4 0.000000+09914 8454   81
 0.000000+0 0.000000+0 3.206700+4 0.000000+0 0.000000+0 0.000000+09914 8454   82
 3.206800+4 0.000000+0 0.000000+0 0.000000+0 3.206900+4 0.000000+09914 8454   83
 0.000000+0 0.000000+0 3.207000+4 0.000000+0 0.000000+0 0.000000+09914 8454   84
 3.207100+4 0.000000+0 0.000000+0 0.000000+0 3.207100+4 1.000000+09914 8454   85
 0.000000+0 0.000000+0 3.207200+4 0.000000+0 5.93000-14 3.79520-149914 8454   86
 3.207300+4 0.000000+0 3.86000-12 2.47040-12 3.207300+4 1.000000+09914 8454   87
 9.05000-13 5.79200-13 3.207400+4 0.000000+0 7.15000-11 4.57600-119914 8454   88
 3.207500+4 0.000000+0 9.14000-11 5.84960-11 3.207500+4 1.000000+09914 8454   89
 6.12000-10 3.91680-10 3.207600+4 0.000000+0 5.450000-9 3.488000-99914 8454   90
 3.207700+4 0.000000+0 2.580000-8 1.651200-8 3.207700+4 1.000000+09914 8454   91
 3.860000-9 2.470400-9 3.207800+4 0.000000+0 1.020000-7 6.528000-89914 8454   92
 3.207900+4 1.000000+0 1.405000-7 8.992000-8 3.207900+4 0.000000+09914 8454   93
 1.405000-7 8.992000-8 3.208000+4 0.000000+0 5.380000-7 3.443200-79914 8454   94
 3.208100+4 0.000000+0 9.870000-7 6.316800-7 3.208200+4 0.000000+09914 8454   95
 9.230000-7 5.907200-7 3.208300+4 0.000000+0 6.930000-7 4.435200-79914 8454   96
 3.208400+4 0.000000+0 2.910000-7 1.862400-7 3.208500+4 0.000000+09914 8454   97
 1.360000-7 8.704000-8 3.208600+4 0.000000+0 3.090000-8 1.977600-89914 8454   98
 3.208700+4 0.000000+0 4.999460-9 3.199650-9 3.208800+4 0.000000+09914 8454   99
 5.94945-10 3.80765-10 3.208900+4 0.000000+0 1.59533-11 1.02101-119914 8454  100
 3.209000+4 0.000000+0 2.01827-12 1.29169-12 3.209100+4 0.000000+09914 8454  101
 6.57198-13 4.20607-13 3.306900+4 0.000000+0 0.000000+0 0.000000+09914 8454  102
 3.307100+4 0.000000+0 0.000000+0 0.000000+0 3.307200+4 0.000000+09914 8454  103
 0.000000+0 0.000000+0 3.307300+4 0.000000+0 0.000000+0 0.000000+09914 8454  104
 3.307400+4 0.000000+0 3.60000-14 2.30400-14 3.307400+4 1.000000+09914 8454  105
 8.41000-14 5.38240-14 3.307500+4 0.000000+0 3.28000-12 2.09920-129914 8454  106
 3.307600+4 0.000000+0 6.92000-11 4.42880-11 3.307700+4 0.000000+09914 8454  107
 9.73000-10 6.22720-10 3.307800+4 0.000000+0 8.580000-9 5.491200-99914 8454  108
 3.307900+4 0.000000+0 5.860000-8 3.750400-8 3.308000+4 0.000000+09914 8454  109
 2.700000-7 1.728000-7 3.308100+4 0.000000+0 1.150000-6 7.360000-79914 8454  110
 3.308200+4 0.000000+0 1.280000-6 8.192000-7 3.308200+4 1.000000+09914 8454  111
 1.280000-6 8.192000-7 3.308300+4 0.000000+0 4.660000-6 2.982400-69914 8454  112
 3.308400+4 1.000000+0 2.450000-6 1.568000-6 3.308400+4 0.000000+09914 8454  113
 2.450000-6 1.568000-6 3.308500+4 0.000000+0 5.810000-6 3.718400-69914 8454  114
 3.308600+4 0.000000+0 3.530000-6 2.259200-6 3.308700+4 0.000000+09914 8454  115
 1.570000-6 1.004800-6 3.308800+4 0.000000+0 5.080000-7 3.251200-79914 8454  116
 3.308900+4 0.000000+0 9.878400-8 6.322180-8 3.309000+4 0.000000+09914 8454  117
 1.061450-8 6.793270-9 3.309100+4 0.000000+0 4.069430-9 2.604430-99914 8454  118
 3.309200+4 0.000000+0 2.79112-11 1.78631-11 3.309300+4 0.000000+09914 8454  119
 4.10815-12 2.62921-12 3.309400+4 0.000000+0 1.20275-13 7.69760-149914 8454  120
 3.407200+4 0.000000+0 0.000000+0 0.000000+0 3.407300+4 0.000000+09914 8454  121
 0.000000+0 0.000000+0 3.407300+4 1.000000+0 0.000000+0 0.000000+09914 8454  122
 3.407400+4 0.000000+0 0.000000+0 0.000000+0 3.407500+4 0.000000+09914 8454  123
 0.000000+0 0.000000+0 3.407600+4 0.000000+0 6.05000-14 3.87200-149914 8454  124
 3.407700+4 0.000000+0 3.02000-13 1.93280-13 3.407700+4 1.000000+09914 8454  125
 2.02000-12 1.29280-12 3.407800+4 0.000000+0 5.66000-11 3.62240-119914 8454  126
 3.407900+4 0.000000+0 9.06000-10 5.79840-10 3.407900+4 1.000000+09914 8454  127
 1.35000-10 8.64000-11 3.408000+4 0.000000+0 1.260000-8 8.064000-99914 8454  128
 3.408100+4 0.000000+0 1.720000-8 1.100800-8 3.408100+4 1.000000+09914 8454  129
 1.150000-7 7.360000-8 3.408200+4 0.000000+0 7.200000-7 4.608000-79914 8454  130
 3.408300+4 0.000000+0 2.550000-6 1.632000-6 3.408300+4 1.000000+09914 8454  131
 5.970000-7 3.820800-7 3.408400+4 0.000000+0 7.830000-6 5.011200-69914 8454  132
 3.408500+4 0.000000+0 1.085000-5 6.944000-6 3.408500+4 1.000000+09914 8454  133
 1.085000-5 6.944000-6 3.408600+4 0.000000+0 3.236000-5 2.071040-59914 8454  134
 3.408700+4 0.000000+0 3.656000-5 2.339840-5 3.408800+4 0.000000+09914 8454  135
 3.028000-5 1.937920-5 3.408900+4 0.000000+0 1.591000-5 1.018240-59914 8454  136
 3.409000+4 0.000000+0 7.419380-6 4.748400-6 3.409100+4 0.000000+09914 8454  137
 2.415930-6 1.546190-6 3.409200+4 0.000000+0 3.039720-7 1.945420-79914 8454  138
 3.409300+4 0.000000+0 3.800000-8 2.432000-8 3.409400+4 0.000000+09914 8454  139
 1.309880-9 8.38323-10 3.409500+4 0.000000+0 2.09516-11 1.34090-119914 8454  140
 3.409600+4 0.000000+0 8.07000-13 5.16480-13 3.507500+4 0.000000+09914 8454  141
 0.000000+0 0.000000+0 3.507700+4 0.000000+0 0.000000+0 0.000000+09914 8454  142
 3.507700+4 1.000000+0 0.000000+0 0.000000+0 3.507800+4 0.000000+09914 8454  143
 2.49000-14 1.59360-14 3.507900+4 0.000000+0 2.99000-13 1.91360-139914 8454  144
 3.507900+4 1.000000+0 1.00000-12 6.40000-13 3.508000+4 0.000000+09914 8454  145
 1.09000-11 6.97600-12 3.508000+4 1.000000+0 3.28000-11 2.09920-119914 8454  146
 3.508100+4 0.000000+0 1.230000-9 7.87200-10 3.508200+4 0.000000+09914 8454  147
 1.250000-8 8.000000-9 3.508200+4 1.000000+0 5.360000-9 3.430400-99914 8454  148
 3.508300+4 0.000000+0 2.020000-7 1.292800-7 3.508400+4 0.000000+09914 8454  149
 4.530000-7 2.899200-7 3.508400+4 1.000000+0 8.050000-7 5.152000-79914 8454  150
 3.508500+4 0.000000+0 8.270000-6 5.292800-6 3.508600+4 0.000000+09914 8454  151
 1.465000-5 9.376000-6 3.508600+4 1.000000+0 1.465000-5 9.376000-69914 8454  152
 3.508700+4 0.000000+0 7.854000-5 5.026560-5 3.508800+4 0.000000+09914 8454  153
 1.532300-4 9.806720-5 3.508900+4 0.000000+0 1.999500-4 1.279680-49914 8454  154
 3.509000+4 0.000000+0 2.399900-4 1.535940-4 3.509100+4 0.000000+09914 8454  155
 2.078100-4 1.329980-4 3.509200+4 0.000000+0 6.921000-5 4.429440-59914 8454  156
 3.509300+4 0.000000+0 1.510200-5 9.665280-6 3.509400+4 0.000000+09914 8454  157
 2.340000-6 1.497600-6 3.509500+4 0.000000+0 1.297340-7 8.302980-89914 8454  158
 3.509600+4 0.000000+0 1.220000-8 7.808000-9 3.509700+4 0.000000+09914 8454  159
 1.55660-10 9.96226-11 3.509800+4 0.000000+0 9.54856-12 6.11108-129914 8454  160
 3.509900+4 0.000000+0 7.47334-12 4.78294-12 3.607700+4 0.000000+09914 8454  161
 0.000000+0 0.000000+0 3.607800+4 0.000000+0 0.000000+0 0.000000+09914 8454  162
 3.607900+4 1.000000+0 0.000000+0 0.000000+0 3.607900+4 0.000000+09914 8454  163
 0.000000+0 0.000000+0 3.608000+4 0.000000+0 0.000000+0 0.000000+09914 8454  164
 3.608100+4 0.000000+0 6.71000-13 4.29440-13 3.608100+4 1.000000+09914 8454  165
 1.00000-13 6.40000-14 3.608200+4 0.000000+0 3.17000-11 2.02880-119914 8454  166
 3.608300+4 0.000000+0 8.05000-10 5.15200-10 3.608300+4 1.000000+09914 8454  167
 1.89000-10 1.20960-10 3.608400+4 0.000000+0 1.680000-8 1.075200-89914 8454  168
 3.608500+4 0.000000+0 2.310000-7 1.478400-7 3.608500+4 1.000000+09914 8454  169
 5.420000-8 3.468800-8 3.608600+4 0.000000+0 2.590000-6 1.657600-69914 8454  170
 3.608700+4 0.000000+0 1.715000-5 1.097600-5 3.608800+4 0.000000+09914 8454  171
 7.863000-5 5.032320-5 3.608900+4 0.000000+0 2.431800-4 1.556350-49914 8454  172
 3.609000+4 0.000000+0 6.949100-4 4.447420-4 3.609100+4 0.000000+09914 8454  173
 1.455850-3 9.317440-4 3.609200+4 0.000000+0 1.195400-3 7.650560-49914 8454  174
 3.609300+4 0.000000+0 6.805100-4 4.355260-4 3.609400+4 0.000000+09914 8454  175
 2.822300-4 1.806270-4 3.609500+4 0.000000+0 7.702020-5 4.929290-59914 8454  176
 3.609600+4 0.000000+0 1.161000-5 7.430400-6 3.609700+4 0.000000+09914 8454  177
 1.439840-6 9.215000-7 3.609800+4 0.000000+0 1.039900-7 6.655390-89914 8454  178
 3.609900+4 0.000000+0 6.912780-8 4.424180-8 3.610000+4 0.000000+09914 8454  179
 1.14000-10 7.29600-11 3.610100+4 0.000000+0 6.99834-12 4.47894-129914 8454  180
 3.707900+4 0.000000+0 0.000000+0 0.000000+0 3.708100+4 0.000000+09914 8454  181
 0.000000+0 0.000000+0 3.708300+4 0.000000+0 3.23000-13 2.06720-139914 8454  182
 3.708400+4 0.000000+0 1.55000-11 9.92000-12 3.708500+4 0.000000+09914 8454  183
 7.19000-10 4.60160-10 3.708600+4 1.000000+0 9.000000-9 5.760000-99914 8454  184
 3.708600+4 0.000000+0 9.000000-9 5.760000-9 3.708700+4 0.000000+09914 8454  185
 3.210000-7 2.054400-7 3.708800+4 0.000000+0 3.750000-6 2.400000-69914 8454  186
 3.708900+4 0.000000+0 2.938000-5 1.880320-5 3.709000+4 0.000000+09914 8454  187
 3.903000-5 2.497920-5 3.709000+4 1.000000+0 1.663800-4 1.064830-49914 8454  188
 3.709100+4 0.000000+0 1.029310-3 6.587580-4 3.709200+4 0.000000+09914 8454  189
 1.952400-3 1.249540-3 3.709300+4 0.000000+0 2.658960-3 1.701730-39914 8454  190
 3.709400+4 0.000000+0 2.714590-3 1.737340-3 3.709500+4 0.000000+09914 8454  191
 1.889420-3 1.209230-3 3.709600+4 0.000000+0 7.673200-4 4.910850-49914 8454  192
 3.709700+4 0.000000+0 2.639500-4 1.689280-4 3.709800+4 0.000000+09914 8454  193
 5.773000-5 3.694720-5 3.709900+4 0.000000+0 2.747280-5 1.758260-59914 8454  194
 3.710000+4 0.000000+0 6.330000-7 4.051200-7 3.710100+4 0.000000+09914 8454  195
 4.333440-8 2.773400-8 3.710200+4 0.000000+0 1.62509-10 1.04006-109914 8454  196
 3.710300+4 0.000000+0 1.70703-11 1.09250-11 3.808300+4 0.000000+09914 8454  197
 0.000000+0 0.000000+0 3.808400+4 0.000000+0 0.000000+0 0.000000+09914 8454  198
 3.808500+4 1.000000+0 5.85000-14 3.74400-14 3.808500+4 0.000000+09914 8454  199
 5.85000-14 3.74400-14 3.808600+4 0.000000+0 8.36000-12 5.35040-129914 8454  200
 3.808700+4 0.000000+0 3.42000-10 2.18880-10 3.808700+4 1.000000+09914 8454  201
 8.03000-11 5.13920-11 3.808800+4 0.000000+0 1.340000-8 8.576000-99914 8454  202
 3.808900+4 0.000000+0 2.870000-7 1.836800-7 3.809000+4 0.000000+09914 8454  203
 5.360000-6 3.430400-6 3.809100+4 0.000000+0 6.976000-5 4.464640-59914 8454  204
 3.809200+4 0.000000+0 3.218900-4 2.060100-4 3.809300+4 0.000000+09914 8454  205
 1.062250-3 6.798400-4 3.809400+4 0.000000+0 2.554180-3 1.634670-39914 8454  206
 3.809500+4 0.000000+0 4.197220-3 2.686220-3 3.809600+4 0.000000+09914 8454  207
 4.246250-3 2.717600-3 3.809700+4 0.000000+0 3.745660-3 2.397220-39914 8454  208
 3.809800+4 0.000000+0 2.284090-3 1.461820-3 3.809900+4 0.000000+09914 8454  209
 1.178780-3 7.544180-4 3.810000+4 0.000000+0 2.270700-4 1.453250-49914 8454  210
 3.810100+4 0.000000+0 2.572670-5 1.646510-5 3.810200+4 0.000000+09914 8454  211
 1.769840-6 1.132700-6 3.810300+4 0.000000+0 1.578980-7 1.010550-79914 8454  212
 3.810400+4 0.000000+0 1.960000-9 1.254400-9 3.810500+4 0.000000+09914 8454  213
 5.05744-11 3.23676-11 3.810600+4 0.000000+0 4.97641-12 3.18490-129914 8454  214
 3.908500+4 0.000000+0 0.000000+0 0.000000+0 3.908700+4 0.000000+09914 8454  215
 3.52000-14 2.25280-14 3.908800+4 0.000000+0 3.13000-12 2.00320-129914 8454  216
 3.908900+4 0.000000+0 3.63000-11 2.32320-11 3.908900+4 1.000000+09914 8454  217
 1.55000-10 9.92000-11 3.909000+4 1.000000+0 5.000000-9 3.200000-99914 8454  218
 3.909000+4 0.000000+0 5.000000-9 3.200000-9 3.909100+4 1.000000+09914 8454  219
 1.810000-7 1.158400-7 3.909100+4 0.000000+0 1.810000-7 1.158400-79914 8454  220
 3.909200+4 0.000000+0 4.420000-6 2.828800-6 3.909300+4 1.000000+09914 8454  221
 1.926000-5 1.232640-5 3.909300+4 0.000000+0 1.926000-5 1.232640-59914 8454  222
 3.909400+4 0.000000+0 2.385600-4 1.526780-4 3.909500+4 0.000000+09914 8454  223
 9.723800-4 6.223230-4 3.909600+4 0.000000+0 2.398700-4 1.535170-49914 8454  224
 3.909600+4 1.000000+0 2.158760-3 1.381610-3 3.909700+4 1.000000+09914 8454  225
 2.547590-3 1.630460-3 3.909700+4 0.000000+0 2.547590-3 1.630460-39914 8454  226
 3.909800+4 0.000000+0 3.978750-3 2.546400-3 3.909800+4 1.000000+09914 8454  227
 3.977990-3 2.545910-3 3.909900+4 0.000000+0 1.106400-2 3.540470-39914 8454  228
 3.910000+4 0.000000+0 5.995050-3 3.836830-3 3.910100+4 0.000000+09914 8454  229
 2.042910-3 1.307460-3 3.910200+4 0.000000+0 4.483500-4 2.869440-49914 8454  230
 3.910300+4 0.000000+0 6.275210-5 4.016130-5 3.910400+4 0.000000+09914 8454  231
 5.280000-6 3.379200-6 3.910500+4 0.000000+0 3.131610-7 2.004230-79914 8454  232
 3.910600+4 0.000000+0 2.617190-8 1.675000-8 3.910700+4 0.000000+09914 8454  233
 1.07683-10 6.89170-11 3.910800+4 0.000000+0 5.01299-12 3.20831-129914 8454  234
 4.008700+4 0.000000+0 0.000000+0 0.000000+0 4.008800+4 0.000000+09914 8454  235
 0.000000+0 0.000000+0 4.008900+4 0.000000+0 0.000000+0 0.000000+09914 8454  236
 4.009000+4 1.000000+0 6.00000-13 3.84000-13 4.009000+4 0.000000+09914 8454  237
 6.00000-13 3.84000-13 4.009100+4 0.000000+0 1.24000-10 7.93600-119914 8454  238
 4.009200+4 0.000000+0 4.190000-9 2.681600-9 4.009300+4 0.000000+09914 8454  239
 1.020000-7 6.528000-8 4.009400+4 0.000000+0 1.750000-6 1.120000-69914 8454  240
 4.009500+4 0.000000+0 1.916000-5 1.226240-5 4.009600+4 0.000000+09914 8454  241
 1.264900-4 8.095360-5 4.009700+4 0.000000+0 6.951400-4 4.448900-49914 8454  242
 4.009800+4 0.000000+0 2.821930-3 1.806030-3 4.009900+4 0.000000+09914 8454  243
 1.001290-2 3.204140-3 4.010000+4 0.000000+0 1.444230-2 4.621530-39914 8454  244
 4.010100+4 0.000000+0 1.340760-2 4.290440-3 4.010200+4 0.000000+09914 8454  245
 8.558280-3 5.477300-3 4.010300+4 0.000000+0 3.655700-3 2.339650-39914 8454  246
 4.010400+4 0.000000+0 9.456900-4 6.052410-4 4.010500+4 0.000000+09914 8454  247
 1.859170-4 1.189870-4 4.010600+4 0.000000+0 1.829380-5 1.170800-59914 8454  248
 4.010700+4 0.000000+0 9.960570-7 6.374770-7 4.010800+4 0.000000+09914 8454  249
 5.459500-8 3.494080-8 4.010900+4 0.000000+0 7.68598-10 4.91903-109914 8454  250
 4.011000+4 0.000000+0 3.54000-11 2.26560-11 4.011100+4 0.000000+09914 8454  251
 6.20807-12 3.97317-12 4.108900+4 0.000000+0 0.000000+0 0.000000+09914 8454  252
 4.109000+4 0.000000+0 0.000000+0 0.000000+0 4.109100+4 0.000000+09914 8454  253
 0.000000+0 0.000000+0 4.109200+4 0.000000+0 2.50000-13 1.60000-139914 8454  254
 4.109300+4 0.000000+0 1.43000-11 9.15200-12 4.109300+4 1.000000+09914 8454  255
 3.35000-12 2.14400-12 4.109400+4 0.000000+0 5.07000-10 3.24480-109914 8454  256
 4.109400+4 1.000000+0 3.52000-10 2.25280-10 4.109500+4 0.000000+09914 8454  257
 2.160000-8 1.382400-8 4.109500+4 1.000000+0 5.060000-9 3.238400-99914 8454  258
 4.109600+4 0.000000+0 5.030000-7 3.219200-7 4.109700+4 0.000000+09914 8454  259
 6.280000-6 4.019200-6 4.109700+4 1.000000+0 1.470000-6 9.408000-79914 8454  260
 4.109800+4 0.000000+0 6.784000-5 4.341760-5 4.109800+4 1.000000+09914 8454  261
 2.261000-5 1.447040-5 4.109900+4 0.000000+0 7.077000-5 4.529280-59914 8454  262
 4.109900+4 1.000000+0 8.138800-4 5.208830-4 4.110000+4 0.000000+09914 8454  263
 1.772320-3 1.134280-3 4.110000+4 1.000000+0 1.772320-3 1.134280-39914 8454  264
 4.110100+4 0.000000+0 8.838450-3 5.656610-3 4.110200+4 1.000000+09914 8454  265
 7.658530-3 4.901460-3 4.110200+4 0.000000+0 7.658530-3 4.901460-39914 8454  266
 4.110300+4 0.000000+0 1.807230-2 5.783150-3 4.110400+4 1.000000+09914 8454  267
 6.551940-3 4.193240-3 4.110400+4 0.000000+0 6.551940-3 4.193240-39914 8454  268
 4.110500+4 0.000000+0 7.368420-3 4.715790-3 4.110600+4 0.000000+09914 8454  269
 2.093940-3 1.340120-3 4.110700+4 0.000000+0 3.958540-4 2.533460-49914 8454  270
 4.110800+4 0.000000+0 5.342000-5 3.418880-5 4.110900+4 0.000000+09914 8454  271
 4.759230-6 3.045910-6 4.111000+4 0.000000+0 3.070000-7 1.964800-79914 8454  272
 4.111100+4 0.000000+0 3.844100-8 2.460220-8 4.111200+4 0.000000+09914 8454  273
