Retrieved by E4-Web: 2014/06/12,18:51:45                             1 0  0    0
 1.002550+5 2.528990+2         -1          0          0          29936 1451    1
 0.000000+0 1.000000+0          0          0          0          69936 1451    2
 1.000000+0 2.000000+7          1          0         11          79936 1451    3
 0.000000+0 0.000000+0          0          0         10          39936 1451    4
100-Fm-255            EVAL-JUL89 T.R. ENGLAND ET AL               9936 1451    5
 ENDF-349             DIST-DEC06 REV1-OCT92            20111222   9936 1451    6
----ENDF/B-VII.1      MATERIAL 9936         REVISION 1            9936 1451    7
-----NEUTRON-INDUCED FISSION PRODUCT YIELDS                       9936 1451    8
------ENDF-6 FORMAT                                               9936 1451    9
                                                                  9936 1451   10
 REFERENCE: T.R. ENGLAND, B.F. RIDER, EVALUATION AND              9936 1451   11
  COMPILATION OF FISSION-PRODUCT YIELDS, 1992, ENDF-349           9936 1451   12
----FORMATTED BY D.C. GEORGE                                      9936 1451   13
                                                                  9936 1451   14
                                1        451         17          29936 1451   15
                                8        454        824          29936 1451   16
                                8        459        824          29936 1451   17
 1.610000-6 1.030400-6 2.806900+4 0.000000+0 1.860000-6 1.190400-69936 8454   28
 2.807000+4 0.000000+0 1.530000-6 9.792020-7 2.807100+4 0.000000+09936 8454   29
 8.390020-7 5.369610-7 2.807200+4 0.000000+0 2.980010-7 1.907200-79936 8454   30
 2.807300+4 0.000000+0 6.810010-8 4.358410-8 2.807400+4 0.000000+09936 8454   31
 1.070000-8 6.848010-9 2.807500+4 0.000000+0 9.39002-10 6.00961-109936 8454   32
 2.807600+4 0.000000+0 5.78001-11 3.69921-11 2.807700+4 0.000000+09936 8454   33
 2.12996-12 1.36317-12 2.807800+4 0.000000+0 5.02001-14 3.21281-149936 8454   34
 2.807900+4 0.000000+0 1.20704-15 7.72503-16 2.808000+4 0.000000+09936 8454   35
 0.000000+0 0.000000+0 2.808200+4 0.000000+0 0.000000+0 0.000000+09936 8454   36
 2.906600+4 0.000000+0 1.130000-8 7.232010-9 2.906700+4 0.000000+09936 8454   37
 8.160020-8 5.222410-8 2.906800+4 0.000000+0 1.090000-7 6.976010-89936 8454   38
 2.906800+4 1.000000+0 2.550010-7 1.632000-7 2.906900+4 0.000000+09936 8454   39
 1.140000-6 7.296020-7 2.907000+4 0.000000+0 6.230010-7 3.987210-79936 8454   40
 2.907000+4 1.000000+0 1.870000-6 1.196800-6 2.907100+4 0.000000+09936 8454   41
 3.690010-6 2.361600-6 2.907200+4 0.000000+0 3.710010-6 2.374400-69936 8454   42
 2.907300+4 0.000000+0 2.520010-6 1.612800-6 2.907400+4 0.000000+09936 8454   43
 1.240000-6 7.936020-7 2.907500+4 0.000000+0 3.540010-7 2.265600-79936 8454   44
 2.907600+4 0.000000+0 7.290020-8 4.665610-8 2.907700+4 0.000000+09936 8454   45
 9.180020-9 5.875210-9 2.907800+4 0.000000+0 7.47002-10 4.78081-109936 8454   46
 2.907900+4 0.000000+0 3.56989-11 2.28473-11 2.908000+4 0.000000+09936 8454   47
 1.15000-12 7.36002-13 2.908100+4 0.000000+0 2.43001-14 1.55520-149936 8454   48
 2.908200+4 0.000000+0 0.000000+0 0.000000+0 3.006600+4 0.000000+09936 8454   49
 1.39000-11 8.89602-12 3.006700+4 0.000000+0 3.34001-10 2.13760-109936 8454   50
 3.006800+4 0.000000+0 4.790010-9 3.065610-9 3.006900+4 0.000000+09936 8454   51
 8.750020-9 5.600010-9 3.006900+4 1.000000+0 3.730010-8 2.387200-89936 8454   52
 3.007000+4 0.000000+0 2.950010-7 1.888000-7 3.007100+4 0.000000+09936 8454   53
 2.300000-7 1.472000-7 3.007100+4 1.000000+0 9.810020-7 6.278410-79936 8454   54
 3.007200+4 0.000000+0 3.250010-6 2.080000-6 3.007300+4 0.000000+09936 8454   55
 5.900010-6 3.776010-6 3.007400+4 0.000000+0 7.940020-6 5.081610-69936 8454   56
 3.007500+4 0.000000+0 6.530010-6 4.179210-6 3.007600+4 0.000000+09936 8454   57
 4.090010-6 2.617610-6 3.007700+4 0.000000+0 1.640000-6 1.049600-69936 8454   58
 3.007800+4 0.000000+0 4.380010-7 2.803210-7 3.007900+4 0.000000+09936 8454   59
 7.050010-8 4.512010-8 3.008000+4 0.000000+0 7.830020-9 5.011210-99936 8454   60
 3.008100+4 0.000000+0 5.54001-10 3.54561-10 3.008200+4 0.000000+09936 8454   61
 2.12000-11 1.35680-11 3.008300+4 0.000000+0 5.43001-13 3.47521-139936 8454   62
 3.008400+4 0.000000+0 0.000000+0 0.000000+0 3.008500+4 0.000000+09936 8454   63
 3.41486-16 2.18551-16 3.008600+4 0.000000+0 0.000000+0 0.000000+09936 8454   64
 3.106600+4 0.000000+0 0.000000+0 0.000000+0 3.106700+4 0.000000+09936 8454   65
 5.59001-14 3.57761-14 3.106800+4 0.000000+0 2.75001-12 1.76000-129936 8454   66
 3.106900+4 0.000000+0 8.88002-11 5.68321-11 3.107000+4 0.000000+09936 8454   67
 1.860000-9 1.190400-9 3.107100+4 0.000000+0 2.430010-8 1.555200-89936 8454   68
 3.107200+4 1.000000+0 9.850020-8 6.304010-8 3.107200+4 0.000000+09936 8454   69
 9.850020-8 6.304010-8 3.107300+4 0.000000+0 1.020000-6 6.528010-79936 8454   70
